State_Name,Assembly_No,Constituency_No,Year,Position,Candidate,Sex,Party,Votes,Age,Candidate_Type,Valid_Votes,Electors,Constituency_Name,Constituency_Type,District_Name,Sub_Region,N_Cand,Turnout_Percentage,Vote_Share_Percentage,Deposit_Lost,Margin,Margin_Percentage,ENOP,Party_Type_TCPD,Party_ID,last_poll,Contested,Last_Party,Last_Party_ID,Last_Constituency_Name,Same_Constituency,Same_Party,No_Terms,Turncoat,Incumbent,Recontest,MyNeta_education,TCPD_Prof_Main,TCPD_Prof_Main_Desc,TCPD_Prof_Second,TCPD_Prof_Second_Desc,Election_Type
Maharashtra,13,102,2019,11,Rahul Madhukar Kharat,M,IND,377,27,SC,211577,307973,BADNAPUR,SC,JALNA,MARATHWADA,14,68.7,0.18,yes,60,0.03,2.38,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Literate,Labourer or Daily Wage,,,,State Assembly Election (AE)
Maharashtra,13,102,2019,12,Ratan Asaram Landge,M,IND,317,39,SC,211577,307973,BADNAPUR,SC,JALNA,MARATHWADA,14,68.7,0.15,yes,44,0.02,2.38,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,5th Pass,Business,,Social Work,,State Assembly Election (AE)
Maharashtra,13,102,2019,13,Babasaheb Haribhau Kharat,M,IND,273,39,SC,211577,307973,BADNAPUR,SC,JALNA,MARATHWADA,14,68.7,0.13,yes,15,0.01,2.38,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Other,,,,State Assembly Election (AE)
Maharashtra,13,102,2019,14,Gachande Rajaram Suryabhan,M,IND,258,46,SC,211577,307973,BADNAPUR,SC,JALNA,MARATHWADA,14,68.7,0.12,yes,54,0.03,2.38,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,5th Pass,Agriculture,,,,State Assembly Election (AE)
Maharashtra,13,102,2019,15,Chabukswar Rahul Niranjan,M,IND,204,32,SC,211577,307973,BADNAPUR,SC,JALNA,MARATHWADA,14,68.7,0.1,yes,0,0,2.38,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Business,,,,State Assembly Election (AE)
Maharashtra,13,103,2019,1,Santosh Raosaheb Danve,M,BJP,118539,36,GEN,216925,306696,BHOKARDAN,GEN,JALNA,MARATHWADA,6,70.73,54.65,no,32490,14.98,2.17,National Party,1605,TRUE,2,BJP,1605,BHOKARDAN,TRUE,TRUE,2,FALSE,TRUE,TRUE,Graduate,Business,,Agriculture,,State Assembly Election (AE)
Maharashtra,13,103,2019,2,Chandrakant Pundlikrao Danwe,M,NCP,86049,51,GEN,216925,306696,BHOKARDAN,GEN,JALNA,MARATHWADA,6,70.73,39.67,no,77751,35.84,2.17,State-based Party,5792,TRUE,4,NCP,5792,BHOKARDAN,TRUE,TRUE,2,FALSE,FALSE,TRUE,10th Pass,Other,,,,State Assembly Election (AE)
Maharashtra,13,103,2019,3,Borhade Dipak Bhimarao,M,VBA,8298,37,GEN,216925,306696,BHOKARDAN,GEN,JALNA,MARATHWADA,6,70.73,3.83,yes,6669,3.07,2.17,Local Party,24559,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Business,Hospitality,Agriculture,,State Assembly Election (AE)
Maharashtra,13,103,2019,4,NOTA,,NOTA,1629,,,216925,306696,BHOKARDAN,GEN,JALNA,MARATHWADA,6,70.73,0.75,,436,0.2,2.17,NOTA,5897,TRUE,,,,,,,,,,,,,,,,State Assembly Election (AE)
Maharashtra,13,103,2019,5,Nivrutti Vishwnath Bansode,M,BSP,1193,49,SC,216925,306696,BHOKARDAN,GEN,JALNA,MARATHWADA,6,70.73,0.55,yes,494,0.23,2.17,State-based Party (Other State),16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Other,,,,State Assembly Election (AE)
Maharashtra,13,103,2019,6,Raju Ashok Gawali,M,BTP,699,30,ST,216925,306696,BHOKARDAN,GEN,JALNA,MARATHWADA,6,70.73,0.32,yes,181,0.08,2.17,Local Party,2055,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Labourer or Daily Wage,,,,State Assembly Election (AE)
Maharashtra,13,103,2019,7,Mujahid Abdul Bari Siddiqui,M,IND,518,33,GEN,216925,306696,BHOKARDAN,GEN,JALNA,MARATHWADA,6,70.73,0.24,yes,0,0,2.17,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Labourer or Daily Wage,,Social Work,,State Assembly Election (AE)
Maharashtra,13,104,2019,1,Abdul Sattar Abdul Nabi,M,SHS,123383,54,GEN,238428,316918,SILLOD,GEN,AURANGABAD,MARATHWADA,7,75.23,51.75,no,24381,10.23,2.27,State-based Party,18691,TRUE,4,INC,3482,SILLOD,TRUE,FALSE,3,TRUE,TRUE,TRUE,12th Pass,Business,,Agriculture,,State Assembly Election (AE)
Maharashtra,13,104,2019,2,Prabhakar Manikrao Palodkar,M,IND,99002,66,GEN,238428,316918,SILLOD,GEN,AURANGABAD,MARATHWADA,7,75.23,41.52,no,91185,38.24,2.27,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Maharashtra,13,104,2019,3,Dadarao Kisanrao Wankhede,M,VBA,7817,48,SC,238428,316918,SILLOD,GEN,AURANGABAD,MARATHWADA,7,75.23,3.28,yes,4855,2.04,2.27,Local Party,24559,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Business,Contractor,,,State Assembly Election (AE)
Maharashtra,13,104,2019,4,Kaisar Azad Shaikh,M,INC,2962,55,GEN,238428,316918,SILLOD,GEN,AURANGABAD,MARATHWADA,7,75.23,1.24,yes,118,0.05,2.27,National Party,3482,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Agriculture,,,,State Assembly Election (AE)
Maharashtra,13,104,2019,5,NOTA,,NOTA,2844,,,238428,316918,SILLOD,GEN,AURANGABAD,MARATHWADA,7,75.23,1.19,,1938,0.81,2.27,NOTA,5897,TRUE,,,,,,,,,,,,,,,,State Assembly Election (AE)
Maharashtra,13,104,2019,6,Sandip Eknath Suradkar,M,BSP,906,36,SC,238428,316918,SILLOD,GEN,AURANGABAD,MARATHWADA,7,75.23,0.38,yes,106,0.04,2.27,State-based Party (Other State),16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Labourer or Daily Wage,,,,State Assembly Election (AE)
Maharashtra,13,104,2019,7,Jyoti Sahebrao Danke,F,IND,800,37,SC,238428,316918,SILLOD,GEN,AURANGABAD,MARATHWADA,7,75.23,0.34,yes,86,0.04,2.27,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Other,,,,State Assembly Election (AE)
Maharashtra,13,104,2019,8,Ajabrao Patilba Mankar,M,IND,714,47,GEN,238428,316918,SILLOD,GEN,AURANGABAD,MARATHWADA,7,75.23,0.3,yes,0,0,2.27,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Business,,Agriculture,,State Assembly Election (AE)
Maharashtra,13,105,2019,1,UDAYSING SARDARSING RAJPUT,M,SHS,79225,48,GEN,215750,314679,KANNAD,GEN,AURANGABAD,MARATHWADA,8,68.56,36.72,no,18690,8.66,4,State-based Party,18691,TRUE,4,NCP,5792,KANNAD,TRUE,FALSE,1,TRUE,FALSE,TRUE,Graduate,Agriculture,,,,State Assembly Election (AE)
Maharashtra,13,105,2019,2,JADHAV HARSHAWARDHAN RAIBHANJI,M,IND,60535,42,GEN,215750,314679,KANNAD,GEN,AURANGABAD,MARATHWADA,8,68.56,28.06,no,16910,7.84,4,Independents,10809,TRUE,4,SHS,18691,KANNAD,TRUE,FALSE,2,FALSE,TRUE,TRUE,Doctorate,Agriculture,,Social Work,,State Assembly Election (AE)
Maharashtra,13,105,2019,3,KOLHE SANTOSH KISAN,M,NCP,43625,40,GEN,215750,314679,KANNAD,GEN,AURANGABAD,MARATHWADA,8,68.56,20.22,no,29276,13.57,4,State-based Party,5792,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Business,,Agriculture,,State Assembly Election (AE)
Maharashtra,13,105,2019,4,MARUTI GULAB RATHOD,M,VBA,14349,55,GEN,215750,314679,KANNAD,GEN,AURANGABAD,MARATHWADA,8,68.56,6.65,yes,3735,1.73,4,Local Party,24559,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,5th Pass,Business,,Agriculture,,State Assembly Election (AE)
Maharashtra,13,105,2019,5,KISHOR (Aaba) NARAYANRAO PAWAR,M,IND,10614,41,GEN,215750,314679,KANNAD,GEN,AURANGABAD,MARATHWADA,8,68.56,4.92,yes,7367,3.41,4,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Agriculture,,Social Work,,State Assembly Election (AE)
Maharashtra,13,105,2019,6,VITTHALRAO NARAYAN THORAT,M,IND,3247,63,GEN,215750,314679,KANNAD,GEN,AURANGABAD,MARATHWADA,8,68.56,1.5,yes,1080,0.5,4,Independents,10809,TRUE,2,IND,10809,KANNAD,TRUE,TRUE,0,FALSE,FALSE,FALSE,10th Pass,Agriculture,,,,State Assembly Election (AE)
Maharashtra,13,105,2019,7,NOTA,,NOTA,2167,,,215750,314679,KANNAD,GEN,AURANGABAD,MARATHWADA,8,68.56,1,,925,0.43,4,NOTA,5897,TRUE,,,,,,,,,,,,,,,,State Assembly Election (AE)
Maharashtra,13,105,2019,8,SUNIL GULAB CHAVAN,M,PWPI,1242,37,GEN,215750,314679,KANNAD,GEN,AURANGABAD,MARATHWADA,8,68.56,0.58,yes,496,0.23,4,Local Party,12019,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Salaried Work or Employed,Insurance Agent,Agriculture,,State Assembly Election (AE)
Maharashtra,13,105,2019,9,AMBADAS BHIMAJI SAGAT,M,IND,746,65,SC,215750,314679,KANNAD,GEN,AURANGABAD,MARATHWADA,8,68.56,0.35,yes,0,0,4,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Doctorate,Retired or Pension,Retired Teacher,,,State Assembly Election (AE)
Maharashtra,13,106,2019,1,Bagde Haribhau Kisanrao,M,BJP,106190,74,GEN,228054,326352,PHULAMBRI,GEN,AURANGABAD,MARATHWADA,13,69.88,46.56,no,15274,6.7,2.63,National Party,1605,TRUE,7,BJP,1605,PHULAMBRI,TRUE,TRUE,6,FALSE,TRUE,TRUE,10th Pass,Business,,Agriculture,,State Assembly Election (AE)
Maharashtra,13,106,2019,2,Dr. Kalyan Vaijinathrao Kale,M,INC,90916,56,GEN,228054,326352,PHULAMBRI,GEN,AURANGABAD,MARATHWADA,13,69.88,39.87,no,75664,33.18,2.63,National Party,3482,TRUE,3,INC,3482,PHULAMBRI,TRUE,TRUE,1,FALSE,FALSE,TRUE,Graduate Professional,Agriculture,,Social Work,,State Assembly Election (AE)
Maharashtra,13,106,2019,3,Jagannath Kachruji Rithe,M,VBA,15252,53,GEN,228054,326352,PHULAMBRI,GEN,AURANGABAD,MARATHWADA,13,69.88,6.69,yes,9925,4.35,2.63,Local Party,24559,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,8th Pass,Agriculture,,,,State Assembly Election (AE)
Maharashtra,13,106,2019,4,Vikas Ravsaheb Dandge,M,IND,5327,47,GEN,228054,326352,PHULAMBRI,GEN,AURANGABAD,MARATHWADA,13,69.88,2.34,yes,2809,1.23,2.63,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,5th Pass,Agriculture,,,,State Assembly Election (AE)
Maharashtra,13,106,2019,5,Sudhakar Vishvnath Shinde,M,PHJSP,2518,33,GEN,228054,326352,PHULAMBRI,GEN,AURANGABAD,MARATHWADA,13,69.88,1.1,yes,891,0.39,2.63,Local Party,24532,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Other,,,,State Assembly Election (AE)
Maharashtra,13,106,2019,6,Amar Suresh Deshmukh,M,MNS,1627,34,GEN,228054,326352,PHULAMBRI,GEN,AURANGABAD,MARATHWADA,13,69.88,0.71,yes,326,0.14,2.63,Local Party,11633,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Business,,,,State Assembly Election (AE)
Maharashtra,13,106,2019,7,NOTA,,NOTA,1301,,,228054,326352,PHULAMBRI,GEN,AURANGABAD,MARATHWADA,13,69.88,0.57,,28,0.01,2.63,NOTA,5897,TRUE,,,,,,,,,,,,,,,,State Assembly Election (AE)
Maharashtra,13,106,2019,8,Satyajit Yadavrao Salve,M,BSP,1273,37,SC,228054,326352,PHULAMBRI,GEN,AURANGABAD,MARATHWADA,13,69.88,0.56,yes,85,0.04,2.63,State-based Party (Other State),16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Business,,Salaried Work or Employed,Service,State Assembly Election (AE)
Maharashtra,13,106,2019,9,Dr. Dilawar Mirza Beg,M,IND,1188,38,GEN,228054,326352,PHULAMBRI,GEN,AURANGABAD,MARATHWADA,13,69.88,0.52,yes,111,0.05,2.63,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Agriculture,,,,State Assembly Election (AE)
Maharashtra,13,106,2019,10,Adv. Sarode Vijaykumar Chhaganrao,M,IND,1077,52,SC,228054,326352,PHULAMBRI,GEN,AURANGABAD,MARATHWADA,13,69.88,0.47,yes,707,0.31,2.63,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Liberal Profession or Professional,Lawyer,,,State Assembly Election (AE)
Maharashtra,13,106,2019,11,Raju Shahadrao Tribhuvan,M,IND,370,49,SC,228054,326352,PHULAMBRI,GEN,AURANGABAD,MARATHWADA,13,69.88,0.16,yes,23,0.01,2.63,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Business,,,,State Assembly Election (AE)
Maharashtra,13,106,2019,12,Uttam Manikrao Kirtikar,M,IND,347,40,SC,228054,326352,PHULAMBRI,GEN,AURANGABAD,MARATHWADA,13,69.88,0.15,yes,6,0,2.63,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Doctorate,Religious Occupation,Priest,,,State Assembly Election (AE)
Maharashtra,13,106,2019,13,Laxman Sonaji Kamble,M,PRBP,341,49,SC,228054,326352,PHULAMBRI,GEN,AURANGABAD,MARATHWADA,13,69.88,0.15,yes,14,0.01,2.63,Local Party,6067,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Business,,Social Work,,State Assembly Election (AE)
Maharashtra,13,106,2019,14,Baliram Tejrao Mhaske,M,IND,327,29,GEN,228054,326352,PHULAMBRI,GEN,AURANGABAD,MARATHWADA,13,69.88,0.14,yes,0,0,2.63,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Business,,,,State Assembly Election (AE)
Maharashtra,13,107,2019,1,JAISWAL PRADEEP SHIVNARAYAN,M,SHS,82217,58,GEN,194520,325835,AURANGABAD CENTRAL,GEN,AURANGABAD,MARATHWADA,14,59.7,42.27,no,13892,7.14,3.12,State-based Party,18691,TRUE,2,IND,10809,AURANGABAD CENTRAL,TRUE,FALSE,2,FALSE,FALSE,FALSE,8th Pass,Business,,Social Work,,State Assembly Election (AE)
Maharashtra,13,107,2019,2,NASEERUDDIN TAQUIUDDIN SIDDIOQUI,M,AIMIM,68325,45,GEN,194520,325835,AURANGABAD CENTRAL,GEN,AURANGABAD,MARATHWADA,14,59.7,35.12,no,41023,21.09,3.12,State-based Party (Other State),706,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Business,,Social Work,,State Assembly Election (AE)
Maharashtra,13,107,2019,3,AMIT SUDHAKAR BHUIGAL,M,VBA,27302,42,SC,194520,325835,AURANGABAD CENTRAL,GEN,AURANGABAD,MARATHWADA,14,59.7,14.04,yes,20012,10.29,3.12,Local Party,24559,TRUE,2,BBM,1875,AURANGABAD WEST,FALSE,FALSE,0,TRUE,FALSE,FALSE,Graduate,Business,,,,State Assembly Election (AE)
Maharashtra,13,107,2019,4,ABDUL QADEER AMEER SAYYED,M,NCP,7290,56,GEN,194520,325835,AURANGABAD CENTRAL,GEN,AURANGABAD,MARATHWADA,14,59.7,3.75,yes,4303,2.21,3.12,State-based Party,5792,TRUE,2,NCP,5792,AURANGABAD CENTRAL,TRUE,TRUE,0,FALSE,FALSE,FALSE,5th Pass,Small Business or Self-employed,,Agriculture,,State Assembly Election (AE)
Maharashtra,13,107,2019,5,KIRTI MAHENDRA SHINDE,F,IND,2987,40,GEN,194520,325835,AURANGABAD CENTRAL,GEN,AURANGABAD,MARATHWADA,14,59.7,1.54,yes,1622,0.83,3.12,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Social Work,,,,State Assembly Election (AE)
Maharashtra,13,107,2019,6,NOTA,,NOTA,1365,,,194520,325835,AURANGABAD CENTRAL,GEN,AURANGABAD,MARATHWADA,14,59.7,0.7,,234,0.12,3.12,NOTA,5897,TRUE,,,,,,,,,,,,,,,,State Assembly Election (AE)
Maharashtra,13,107,2019,7,CHETAN JANARDHAN KAMBLE,M,PWPI,1131,43,SC,194520,325835,AURANGABAD CENTRAL,GEN,AURANGABAD,MARATHWADA,14,59.7,0.58,yes,72,0.04,3.12,Local Party,12019,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Social Work,,,,State Assembly Election (AE)
Maharashtra,13,107,2019,8,ADV. ABHAY MANOHAR TAKSAL,M,CPI,1059,43,GEN,194520,325835,AURANGABAD CENTRAL,GEN,AURANGABAD,MARATHWADA,14,59.7,0.54,yes,167,0.09,3.12,State-based Party (Other State),2444,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Liberal Profession or Professional,Lawyer,,,State Assembly Election (AE)
Maharashtra,13,107,2019,9,NANA KISANRAO MHASKE,M,BSP,892,45,SC,194520,325835,AURANGABAD CENTRAL,GEN,AURANGABAD,MARATHWADA,14,59.7,0.46,yes,494,0.25,3.12,State-based Party (Other State),16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Social Work,,,,State Assembly Election (AE)
Maharashtra,13,107,2019,10,SURESH GOVINDRAO GAIKWAD,M,IND,398,62,GEN,194520,325835,AURANGABAD CENTRAL,GEN,AURANGABAD,MARATHWADA,14,59.7,0.2,yes,13,0.01,3.12,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Retired or Pension,,,,State Assembly Election (AE)
Maharashtra,13,107,2019,11,VINAYAK TUKARAM BHANUSE,M,IND,385,39,GEN,194520,325835,AURANGABAD CENTRAL,GEN,AURANGABAD,MARATHWADA,14,59.7,0.2,yes,21,0.01,3.12,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Education,School Teacher,,,State Assembly Election (AE)
Maharashtra,13,107,2019,12,LATIF JABBAR KHAN,M,TPSTP,364,42,GEN,194520,325835,AURANGABAD CENTRAL,GEN,AURANGABAD,MARATHWADA,14,59.7,0.19,yes,16,0.01,3.12,Local Party,24557,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,8th Pass,Business,,,,State Assembly Election (AE)
Maharashtra,13,107,2019,13,AYYUB KHA SALEEM KHA PATHAN,M,IND,348,51,GEN,194520,325835,AURANGABAD CENTRAL,GEN,AURANGABAD,MARATHWADA,14,59.7,0.18,yes,110,0.06,3.12,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,5th Pass,Labourer or Daily Wage,,,,State Assembly Election (AE)
Maharashtra,13,107,2019,14,ANWAR ALI,M,IND,238,49,GEN,194520,325835,AURANGABAD CENTRAL,GEN,AURANGABAD,MARATHWADA,14,59.7,0.12,yes,19,0.01,3.12,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Business,,,,State Assembly Election (AE)
Maharashtra,13,107,2019,15,MOINUDDIN FAROOQUI,M,IND,219,56,GEN,194520,325835,AURANGABAD CENTRAL,GEN,AURANGABAD,MARATHWADA,14,59.7,0.11,yes,0,0,3.12,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,8th Pass,Business,,,,State Assembly Election (AE)
Maharashtra,13,108,2019,1,Sanjay Pandurang Shirsat,M,SHS,83792,57,SC,199527,336024,AURANGABAD WEST,SC,AURANGABAD,MARATHWADA,12,59.38,42,no,40445,20.27,3.45,State-based Party,18691,TRUE,2,SHS,18691,AURANGABAD WEST,TRUE,TRUE,2,FALSE,FALSE,FALSE,12th Pass,Social Work,,,,State Assembly Election (AE)
Maharashtra,13,108,2019,2,Raju Ramrao Shinde,M,IND,43347,44,SC,199527,336024,AURANGABAD WEST,SC,AURANGABAD,MARATHWADA,12,59.38,21.72,no,4011,2.01,3.45,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Business,"Trader, Rent",,,State Assembly Election (AE)
Maharashtra,13,108,2019,3,Arun Vitthlrao Borde,M,AIMIM,39336,43,SC,199527,336024,AURANGABAD WEST,SC,AURANGABAD,MARATHWADA,12,59.38,19.71,no,13687,6.86,3.45,State-based Party (Other State),706,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Small Business or Self-employed,,,,State Assembly Election (AE)
Maharashtra,13,108,2019,4,Sandeep Bhausaheb Shirsat,M,VBA,25649,36,SC,199527,336024,AURANGABAD WEST,SC,AURANGABAD,MARATHWADA,12,59.38,12.85,yes,22462,11.26,3.45,Local Party,24559,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Other,,,,State Assembly Election (AE)
Maharashtra,13,108,2019,5,NOTA,,NOTA,3187,,,199527,336024,AURANGABAD WEST,SC,AURANGABAD,MARATHWADA,12,59.38,1.6,,2474,1.24,3.45,NOTA,5897,TRUE,,,,,,,,,,,,,,,,State Assembly Election (AE)
Maharashtra,13,108,2019,6,Ramesh Kisan Jadhav,M,IND,713,48,SC,199527,336024,AURANGABAD WEST,SC,AURANGABAD,MARATHWADA,12,59.38,0.36,yes,113,0.06,3.45,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Other,,,,State Assembly Election (AE)
Maharashtra,13,108,2019,7,Kiran Bhimrao Chabukswar,M,IND,600,33,SC,199527,336024,AURANGABAD WEST,SC,AURANGABAD,MARATHWADA,12,59.38,0.3,yes,11,0.01,3.45,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Business,,,,State Assembly Election (AE)
Maharashtra,13,108,2019,8,Pradip Karbhari Tribhuwan,M,PHJSP,589,35,SC,199527,336024,AURANGABAD WEST,SC,AURANGABAD,MARATHWADA,12,59.38,0.3,yes,71,0.04,3.45,Local Party,24532,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Business,,,,State Assembly Election (AE)
Maharashtra,13,108,2019,9,Mali Vinod Ramsing,M,IND,518,37,SC,199527,336024,AURANGABAD WEST,SC,AURANGABAD,MARATHWADA,12,59.38,0.26,yes,7,0,3.45,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Other,,,,State Assembly Election (AE)
Maharashtra,13,108,2019,10,Amol Ashok Raiwale,M,IND,511,26,SC,199527,336024,AURANGABAD WEST,SC,AURANGABAD,MARATHWADA,12,59.38,0.26,yes,13,0.01,3.45,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Business,,,,State Assembly Election (AE)
Maharashtra,13,108,2019,11,Pankaja Ramhari Mane,F,IND,498,38,SC,199527,336024,AURANGABAD WEST,SC,AURANGABAD,MARATHWADA,12,59.38,0.25,yes,70,0.04,3.45,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Maharashtra,13,108,2019,12,Aucharmal Fakirchand Kashinath,M,APoI,428,40,SC,199527,336024,AURANGABAD WEST,SC,AURANGABAD,MARATHWADA,12,59.38,0.21,yes,69,0.03,3.45,Local Party,880,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,8th Pass,Labourer or Daily Wage,,,,State Assembly Election (AE)
Maharashtra,13,108,2019,13,Manisha Kharat,F,BAHUMP,359,36,SC,199527,336024,AURANGABAD WEST,SC,AURANGABAD,MARATHWADA,12,59.38,0.18,yes,0,0,3.45,Local Party,1060,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Small Business or Self-employed,,,,State Assembly Election (AE)
Maharashtra,13,109,2019,1,ATUL MORESHWAR SAVE,M,BJP,93966,57,GEN,195347,319209,AURANGABAD EAST,GEN,AURANGABAD,MARATHWADA,34,61.2,48.1,no,13930,7.13,2.5,National Party,1605,TRUE,2,BJP,1605,AURANGABAD EAST,TRUE,TRUE,2,FALSE,TRUE,TRUE,Graduate,Business,,,,State Assembly Election (AE)
Maharashtra,13,109,2019,2,Dr. ABDUL GAFFAR QUADRI SYED,M,AIMIM,80036,62,GEN,195347,319209,AURANGABAD EAST,GEN,AURANGABAD,MARATHWADA,34,61.2,40.97,no,74481,38.13,2.5,State-based Party (Other State),706,TRUE,2,AIMIM,706,AURANGABAD EAST,TRUE,TRUE,0,FALSE,FALSE,TRUE,Post Graduate,Liberal Profession or Professional,Doctor,,,State Assembly Election (AE)
Maharashtra,13,109,2019,3,KALEEM CHOTU QURAISHI,M,SP,5555,42,GEN,195347,319209,AURANGABAD EAST,GEN,AURANGABAD,MARATHWADA,34,61.2,2.84,yes,1585,0.81,2.5,State-based Party (Other State),7425,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Literate,Business,,,,State Assembly Election (AE)
Maharashtra,13,109,2019,4,KISHOR VISHVANATH MHASKE,M,BSP,3970,48,SC,195347,319209,AURANGABAD EAST,GEN,AURANGABAD,MARATHWADA,34,61.2,2.03,yes,1575,0.81,2.5,State-based Party (Other State),16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Others,Business,,,,State Assembly Election (AE)
Maharashtra,13,109,2019,5,ISA YASEEN,M,MBT,2395,39,GEN,195347,319209,AURANGABAD EAST,GEN,AURANGABAD,MARATHWADA,34,61.2,1.23,yes,442,0.23,2.5,Local Party,5282,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Business,,Social Work,,State Assembly Election (AE)
Maharashtra,13,109,2019,6,NOTA,,NOTA,1953,,,195347,319209,AURANGABAD EAST,GEN,AURANGABAD,MARATHWADA,34,61.2,1,,1097,0.56,2.5,NOTA,5897,TRUE,,,,,,,,,,,,,,,,State Assembly Election (AE)
Maharashtra,13,109,2019,7,YOUSUF MUKATI,M,IND,856,45,GEN,195347,319209,AURANGABAD EAST,GEN,AURANGABAD,MARATHWADA,34,61.2,0.44,yes,247,0.13,2.5,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Business,Trader,,,State Assembly Election (AE)
Maharashtra,13,109,2019,8,MOHAMD JAKEER ABDUL QUADAR,M,IND,609,44,GEN,195347,319209,AURANGABAD EAST,GEN,AURANGABAD,MARATHWADA,34,61.2,0.31,yes,74,0.04,2.5,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Salaried Work or Employed,,,,State Assembly Election (AE)
Maharashtra,13,109,2019,9,MAHENDRA KACHARU SONAWANE,M,IND,535,40,SC,195347,319209,AURANGABAD EAST,GEN,AURANGABAD,MARATHWADA,34,61.2,0.27,yes,25,0.01,2.5,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Business,,,,State Assembly Election (AE)
